"RegionID:4295|LOC:(112,85,93)"	"RegionID:9026|LOC:(88,110,107)"	"RegionID:9642|LOC:(95,128,108)"	"RegionID:4711|LOC:(93,119,127)"	"RegionID:4227|LOC:(90,90,40)"
4.84502112066601	2.54828047817214	5.74562453320371	1.93130270249488	1.88944260448888
5.40415885878439	2.65096573839417	5.86199827315912	3.5246984011605607	4.20966344892662
3.8254787186548604	2.1685801784554	2.0250869219062	5.02688712762169	3.7717033709387904
3.2662518758889094	2.8930152529818405	2.653638558031118	1.7925689801899842	3.013114032137725
6.92602278727424	6.425695215232086	6.30376242622967	7.543390491827919	7.43789781094214
3.83013986700251	5.13044614818238	4.49181568987943	5.8230200896772	5.12203903050392
2.914570194630385	3.413949914067325	3.12019847709421	2.6197738530082955	2.448325610508115
2.909240441097285	3.4469651381119335	3.684400453120102	2.425466154817102	3.350632237261435
1.71218630079	2.44549816299808	1.64443773305628	1.9515093316841101	1.57463277463078
3.0691303110924095	2.22468133480977	1.7328515443511503	3.1986127735584504	2.44724100289428
8.082828566644192	6.050209901940811	7.49305754048829	5.645025593128	6.12473385865771
5.42954873866097	6.5334729998610195	5.7492980004428	5.86531780581136	4.98737251771834
4.87699539333266	6.6580649333695	5.487790353702316	7.166343636888295	7.378590854814901
1.36706381270989	2.11283362445009	1.27904901485058	1.81680005322184	1.51472428731256
6.91904110830236	5.26588267978797	7.19909913024891	6.24600239495136	6.24970519549067
2.9884704307577	2.306699269064895	2.959545115836555	3.956312670584115	3.894640930045945
1.8578148104770902	2.47481223461651	3.09225080866989	1.9130134445108002	1.9304881257936202
4.095142631103555	3.0266772725809004	3.151511600470465	5.266386648611886	4.43255264060153
5.046034654580005	4.998994076187795	4.874454921352051	4.41647456978544	4.13221622855238
2.42067071760436	2.23679998987068	1.87104894929347	2.00788434161988	3.53667813890068
5.0693779211237	4.35679218038268	5.638500724560771	6.31823393067766	4.51092196248914
3.7408818594006705	3.32599076739326	4.303277459935105	5.789350662095746	4.713803746183315
3.52003080970759	3.891578691343583	3.6884225967048105	3.7693580449852	3.285105901285277
4.990583753293995	4.415098254569155	4.01887859066504	4.040214534820115	4.17078261623582
1.43650558180438	2.30751939661297	1.2991619329192299	2.07389494204132	1.62644391568041
2.9546553126704103	2.4759621276109	3.3160671469121006	2.89444262008213	1.76102391777739
13.9292170238205	12.728286327076102	12.6513714830601	12.4514894610877	13.174046412734402
2.952557935197675	3.3281446416638554	3.0610632058646403	2.770342512546405	2.463107527510185
8.01747993791115	6.9290494028117	7.48883304936603	5.48049365349374	6.17660516435563
4.881645858474335	3.7440042618276603	5.607582270498655	4.17047812251794	4.517404408028305
5.084916869159374	4.809071429275338	4.280295395345982	3.2163997468181664	4.887497238004698
4.14070511484525	2.38645789483411	4.78195612606889	3.05005740617619	3.3014375957158
3.285699043732555	3.7831017375723652	3.868769711805955	3.0703727687425246	3.02155588747789
1.41378966895649	2.05679176907759	1.70941162947325	1.62271322798717	1.3659365455795902
1.5685587174294051	2.3762375747764803	1.50035195038337	1.8133086914431549	1.4979886079828202
3.94115200298982	3.48382017716889	3.30133874025971	3.05990019716599	3.8864139078525106
8.1433700341276	7.846003395083635	8.43346713122112	5.633515352761051	7.251907980855719
9.370800891545045	8.892860131172714	9.025083207881405	7.235377384608626	9.103428125096237
11.2353119207946	9.2176656560338	9.3620771069428	5.5795765645828	8.75659931739134
9.92891732072132	9.125864565226802	10.103219716763402	8.76717859484317	8.9465396490841
6.830753444157761	6.49401414121229	6.468105602433371	5.30527829984043	7.43486501796766
6.73956649893841	6.74297156345096	5.802317318135045	7.8515019530162	7.49649574319229
7.465474858655075	6.88657325679263	7.25645432502535	7.102467599066845	7.28886725152784
6.388538894671624	6.290832476124676	7.31696042434257	7.497326016076235	7.129630858380275
6.871792712938073	6.254592735525964	6.23658040085558	7.157450036331216	6.41538235022442
1.65465987134488	2.65944977883774	1.79190875682135	2.36243925839481	2.48819183780425
4.352811437473861	4.523198069911274	4.200587786845481	3.0115437991000804	4.741964378210603
4.951601762302389	4.643394759137021	4.856355692689033	5.7570257666791	5.91321742017614
7.5062595315492135	7.010816123968757	7.255669558969468	6.573348509945276	6.693961733631035
3.9975442480792305	2.30605280625714	4.12679294762619	4.19867826562701	3.89503280941149
1.7900952161778	2.37190814391479	1.75711945541822	1.79496765782807	1.42002030159556
10.8388221730026	10.222498145248	10.5487601665689	10.7028782955014	10.4392009556869
5.85746950529106	3.1411036261119305	4.07942468906614	1.32970176354155	3.72633549442432
3.1154219378223607	2.56697751729206	4.06212993686882	3.0458540848780005	1.3568083009699798
7.350187790854011	6.289423844508795	6.895624476616195	7.171022177751965	7.490694454593375
10.9674821889469	8.6782954762504	10.1695161531206	7.59905592607097	9.29189893524465
1.7053550991810702	2.68777729715466	1.609275102273215	2.20894439594395	1.803190520901905
5.226701897428541	4.594871360172014	4.44321639930941	6.2395895733445155	6.07368006896918
7.04567834067791	6.797446809672735	7.117706197272399	6.9195307707414155	6.911045297984615
9.965801807301688	9.581891757498335	9.689498255916924	9.94518310829049	9.665628186897083
3.768569366704167	3.550453313530234	4.188497420715643	4.292932046510397	3.5164545215442806
7.545119132586505	7.60429194080362	7.611583929454215	8.00573990203887	7.894994407771515
5.180751216922684	4.605125091015707	4.94212859084078	4.9925272357409405	4.8444040143511975
5.87086867653411	3.17562144099382	6.26251766539486	2.63341416258057	5.5352397927852
5.235041231491021	5.14244412220432	7.83597907993338	4.90014899490989	2.6957582961054305
3.549479798908405	3.7319329608767204	3.7059256943142653	4.054184863803215	3.3913929812176695
5.38829561518226	5.33128198101873	5.01231514199257	3.9275058857431757	6.065127185683556
6.36188230857727	5.963666733159606	6.867451437559735	6.4179824224063555	6.26693061465018
4.10412894537601	4.50540075570824	5.709881934260285	5.842205234289835	5.890864016089836
5.351980417166183	4.382040506023043	5.426261375029091	6.30133220537661	5.871368536783358
5.4187384761521304	4.81530604111806	4.756327224993321	5.66359979683784	5.46159488021386
4.648258019948175	3.35836948998472	4.3554161909163405	2.6551278402187	3.860063438822155
8.02537267007822	7.548939736358797	8.20726835688725	7.866442366332343	7.928397265639624
5.65441754646363	5.03457071041664	5.51454836386915	4.863066496991455	5.111076455678701
8.94852732045064	7.037110012530941	7.9575093423503	7.8780146750121	7.53319114764915
4.40580248025264	3.09818194479568	2.2120271204796	2.07671480837245	2.7500818217000704
1.7402503975278547	2.872177061494905	2.529240059729755	2.554844648997115	2.210020670630195
3.69864169713145	3.776922764457415	2.71656360754555	3.686438025600215	3.235773993827695
6.770701706666905	6.331482186959626	6.686057347035085	6.594559829053241	6.963252384621871
7.7065701231123	7.5147611561330905	7.185294682774565	7.837910069134054	7.66718399862698
2.30315760007691	2.384139485848465	2.268484939204	2.502298517184335	2.0317736660302153
5.479075428534849	5.179181552068203	5.770613836800913	6.736462107192113	6.729999543382896
1.5306667197283401	2.2545126419345	1.4219627778866	1.87542988277174	1.46503055237285
8.089282358143855	7.8790779207223105	7.7738520746478645	8.435026239629885	9.071350979529164
8.115908306500796	7.00520832778002	7.725065685333256	7.24614706354903	7.242881546652665
2.89166363287864	2.43353236273833	3.1357326593410257	2.9587312844439904	5.463649960888005
6.85608818004277	6.8437111300201305	6.668713167637776	7.2633390026057	6.994898680132245
1.8369151758814197	2.40721308022286	1.8439444862449397	1.9104975454488702	1.74834221837977
5.31487090679529	3.8704871884345753	2.9991770287612756	4.190862238491915	5.457235580492365
3.1345597935632603	2.6008024166653816	2.1761183464958047	2.1469652050233634	3.6417081358272374
7.08881144693795	6.28980020276453	6.775275591991585	6.9214188332112645	7.127540352933881
1.517806008253735	2.199637175357965	1.43386920985863	1.68184536271842	1.401859357913935
2.189925319722975	2.7424102727886326	3.1826087567048202	1.7859488726821955	1.6158378658625518
3.8502789936238067	2.69050346957993	6.667694897035777	1.7390147670180165	5.466576847847386
4.7947207683846536	4.021541325004104	4.590035062339157	4.422566896893257	4.373543186211253
3.4028471555617537	2.660129383183587	3.710041164060753	1.7671700907078136	2.3239891996105166
6.387557586589675	5.690349396115096	6.489409854026234	6.2736414745927105	6.959920010299288
6.78659091794807	5.930210472478265	5.847508381888705	4.2739253912738855	5.95761692096758
7.808486985209985	7.526047980305385	8.069061950884805	7.76479394044392	7.995157740462874
6.569217205810116	6.3763443250637994	7.4375274698833955	6.526526489188161	6.225647106220615
3.1026219781160767	3.870565134468027	4.038957705611414	3.424777912490413	3.6047619286521932
5.71528614907238	4.17626748088736	4.921193636081401	5.98537487876865	5.539640112168804
1.4476500505691403	2.03168191781	1.3307564967653298	1.7090942101211102	1.3881535462201
1.9603321054846383	2.326748533743825	1.987386622689675	1.9480747629567003	2.4124053925562063
4.4828059736366095	5.779196040766284	5.965232672761295	1.718755758737232	3.6261521574793787
3.118667101131582	4.019845751547146	5.278940762525756	2.125863325941782	7.343791166168716
1.57635685663267	2.3396084242199	1.4091116328479902	1.86030635943462	1.5494405599019303
1.5850837382571399	2.352415674370155	1.55894433350794	1.9301709290574651	1.5033903540952651
2.30865695956418	1.97298300984801	1.32823692183983	1.58955626195721	1.33340878944252
6.295494004500486	5.811669641028126	6.060189145024292	5.817903765316943	5.839515013444317
1.7405459243342698	2.4813170134126032	1.4389895996979665	2.25044381047242	2.4939058935999134
3.5076375793109205	4.514518293469905	3.8781250315541604	4.465013973641851	4.022095891596851
7.2846639396437105	7.0207120699519745	6.109836684912485	8.300565933377104	7.772882106454066
6.095962132224225	5.3685908866802	5.31833544748614	5.1646536775987	5.856905435731195
2.487475650056432	2.926408934554802	3.4261437490145714	2.6918456281120613	2.4926717910884832
5.954862859585548	6.036659584873433	6.794103077019038	7.061833633346378	7.583023054775727
1.756032867004444	2.404690953045122	1.9616230939756043	2.0860629370261083	1.5763587679216902
6.248829598418822	5.262777637324168	5.657924484178718	5.782745451808358	5.728953500082244
3.0174029671210265	2.5767309044190645	3.1168881816095744	2.69609473898458	3.174148121265226
2.5920232163725228	2.886992741156013	2.951551986988745	2.3269890474585777	3.869103889318947
3.89491655936807	2.40127612946097	2.9678417239901203	3.57467158860968	3.43629931180567
1.53282453102387	2.21264253205406	1.46561190338017	2.07905609571334	1.37479899183087
1.7092648136858901	2.43647011782915	1.51503734837616	2.19307973801072	2.50181884024128
1.95104775891207	3.64657628458432	2.80412786384975	3.38999354647487	3.94382855366673
2.58754832886879	2.476472083096485	1.54889066135955	2.0532755035581602	2.0163752103821198
3.33313912989216	3.03963952413925	3.21052206326227	2.979777461587055	3.0393399036493047
2.86659349733157	2.17500951344569	3.33935604517787	2.7809031812503706	2.71753054490657
6.748023112419501	4.9949214685721	6.0914407029753	5.98570448059311	7.403054256734391
8.59499844989489	7.9006088210926855	7.39279266856205	8.347621082894381	8.40898540215349
3.5209336073208815	4.575784749840609	6.333097972262963	6.066720713965846	5.904022146665931
1.6062081372926202	2.380370050156005	1.55245523149769	1.9767552851028953	1.5804864732712502
3.7636087208930604	4.134208057625945	4.063870226818975	3.69981127143729	3.5867953980188503
5.454743108746779	4.970077041188019	5.587901415872724	5.2383742342067805	5.357507749756221
2.052839160246445	3.16689066049475	2.73242922454836	1.99440821598343	1.8429469372287
6.34427300911	6.9308331838731005	7.096444813250961	4.7772780478377	5.55086124344554
1.77374812336554	2.41289146259492	1.69130533532478	1.89431732490055	1.4765788525806003
1.57190462822729	2.63537104415362	1.35246216744696	2.5226997775464404	1.8619608995691201
4.794202606837425	3.079976798009595	5.891056449951705	2.2819403516408503	4.374814604544374
2.319600786586937	2.43500316518589	2.33182821458004	2.7105987064455666	1.8128638367530534
1.8405331303627903	2.49378931957851	1.7619284245977802	1.9811093378355102	1.55120102984452
7.3303519759175835	7.368760140803225	7.750740076554476	6.416147511067576	6.754781019942328
7.403956781918721	7.43131760575329	7.631026916567661	6.273959583251181	6.43393936651959
5.906886850374141	5.341516332950451	4.864118468126881	6.375649439342091	5.791569896515391
7.590297467126433	6.9629351544690365	7.50415198797096	7.790226801169131	7.563672898474789
1.767016526539305	2.42766514619547	2.498312199901055	1.9494270961038649	2.2860042609906452
9.5570621365917	8.396143445138636	8.766914917825044	8.518365568045056	8.97701929583741
13.646398546371103	11.8622633782354	11.6313987245025	12.060912710232001	12.365882740777002
1.65590381376499	2.64013349711303	1.6057758938661	2.16993539144723	1.85013659567884
4.14802426829353	5.909083723262601	6.521137104148195	2.061279621255465	4.20289043553411
2.19438169558193	2.643436125383815	2.024792858415725	2.703768906445605	1.4885354844597702
1.964384345593115	3.0926982541621255	1.6526343514893198	2.40270893674081	2.2594989974874
3.8382766547222245	3.3947882358185097	3.3715658331886758	3.2471437400536467	3.2634661312420254
3.16099331645054	2.635469054249195	3.557095534951295	2.1127548586033003	1.777882565755375
3.257581499192255	2.336550685654995	3.00051810238207	1.85873734878023	2.43820163932895
5.884537573140062	4.954857569185069	5.990286081925037	5.425705880932799	5.428249052112903
5.652593583044062	4.510962140248672	5.257622981274348	5.179964122008455	5.401917319555148
9.642397213494876	9.12256481836774	9.126921356789165	6.61649292435413	9.22160301955612
4.592569093791781	4.36228263461793	4.922410878285163	6.34055532501108	4.930132141239383
6.824477940380675	6.344250756329494	6.509430199684672	7.48719540186256	7.221588635724984
5.4480228750416	2.9144918143914302	4.31748492239327	1.49724182101696	4.23635462800775
1.615352669194695	2.1711335979538404	2.09284394986728	1.5114723826517449	3.0432894770349153
1.844320443671745	2.11913229551424	1.4266993729909698	1.6816405444762053	1.37354050029662
5.940562314487105	4.495632960651415	5.16558453431698	4.43063950618135	4.503884441832765
7.05450380805706	6.10143334834266	6.364296823895385	7.1965435644609155	6.832121303929631
8.354953573125487	8.304584847694297	9.186436876651259	8.350973357799814	8.498724724801457
7.0850039959768205	6.967401601844186	7.239057168030805	7.27379680219919	7.37828695442469
6.035127530222191	4.900867160778375	5.539375027824645	6.1391395822775054	6.877558663797124
3.54035305861322	3.4439218025933567	3.0361431925781766	2.7381395798915826	3.4570109147073373
3.37146702361813	2.30209063497399	2.91310330952125	5.18307582764852	1.86269538877105
2.570077930158545	2.481965527934375	2.7224417190689705	3.358644960593665	2.83804813281758
13.597891804317102	12.3562921657133	12.9470345815444	12.0621407328217	12.4944992715873
1.73163090162095	2.5037430491912	1.56113275703742	2.58808272186301	1.64474373040474
1.41147426217918	2.25508465957424	1.27904901485058	1.9047629448137602	1.6278941357572803
8.05369860259782	8.0055233768853	8.57404956784202	7.3186722909648	7.789779648105661
6.688635262063635	5.2487208038659	6.268079430361395	6.277066559252869	6.522656008790355
8.626640818828136	8.27149552217207	8.242055608093864	7.616395510009416	8.32612724884632
7.82794525628731	7.158094106065655	7.124490378322026	6.47819369439166	7.053760937654401
4.816332377243725	4.718126743259315	4.72585640092191	5.196909912086185	5.091652800915645
6.148845826334571	4.16866342433085	6.095417227425755	5.18848925879194	5.716921290198471
7.136469839159661	6.02011553717118	5.91974160422946	6.401972843178915	6.819010382478746
4.68295120472928	4.83069193696482	6.98174886232112	3.79334783413686	6.61882479974482
8.10547971901432	3.03862373582831	4.37140333852787	1.5409385948121201	3.78496319677269
2.054573380384397	2.31935367757961	2.6877356405956534	1.9763029570122568	2.0372167895004933
4.009503378010891	3.9559401245337753	3.949548451450405	3.7127405097140302	4.20292019716524
1.73666434758244	2.933725192574245	1.94896003761081	2.12250251495377	1.6424890509439352
7.588350840990335	7.4875843817657755	7.95131103045884	7.4002018692658	7.350602359073535
12.0109147790532	11.590682776128	11.652288421322302	11.2362994870368	11.2759019797385
3.2105123145016106	2.61272989044475	4.20022251743731	3.80527465025057	2.68521041131054
4.56546995034809	3.772691072107193	4.545466185798033	6.515688393813977	4.978698029281467
1.7116738436753403	2.19857751258102	1.51833625523076	2.23065439269395	1.41775957861824
6.88180988317198	4.59802229729998	5.79302863525211	6.969917528920431	6.54030536586084
3.719908862480315	3.66354454752591	2.999280571656505	3.19491155490216	2.93772805368132
1.59738800033523	2.380327090583175	1.4182629045274049	2.1151347219319847	1.84712969427317
11.229066600029071	10.079252035912141	10.100840201098446	8.567198430306064	9.612839777249654
7.237305905961233	6.920953814045787	6.851185626302333	7.09596345271796	7.59539115387372
7.276234171613885	7.162368870870905	8.16162364922558	6.374968978428141	6.696438344133314
8.60120673189977	7.05461860967738	7.69535422812578	6.303605390479841	6.942558604999341
4.81565147291361	4.89636676769643	5.98298901120838	3.9541534603918	5.30527829984043
9.95839004000632	10.06812643163936	10.042409784531426	10.99310953081	10.3557241185414
6.7798154048806705	5.91358761324663	6.254361275243895	5.695879129636	6.130728535902671
6.547861965381921	5.26639798457714	7.67817508740977	4.9464039616834	5.62246487717796
1.42944025224762	2.08702681569179	1.27904901485058	1.63159974954952	1.3613611552160703
10.8410783150944	9.48948321429794	9.14160011516251	10.4081346893191	10.3605807310605
1.59002294110906	2.17968516029816	1.51306076727568	1.6864003523275901	1.36796186807689
1.7008770719269801	2.15259420727572	2.21260527778211	4.894933296064	2.4068165008718103
2.9222458764617802	2.200238019454065	2.309166269437275	6.445530481884185	2.948211046232155
5.7102619694967345	4.103939278180565	3.9434953086972455	10.842319559557726	5.043996175764405
5.145913817913226	6.334148935099704	6.461895662027779	4.15803980840678	6.085904153452865
2.36865748514445	2.526339596713215	3.432382124108895	2.6118224684284597	2.6680595888891
7.46660411762404	8.22480413680922	8.00181182660806	5.180434274576801	8.60448083221415
4.23753569496543	3.8357455498427298	3.872254611432635	5.659569718687809	4.243676411999986
1.82969968609442	3.6152875609150406	1.7988130237282	1.98460518391176	1.49780812250058
1.71277268370064	2.19738840281759	1.77553956045644	1.48280234049573	1.2991619329192299
3.3845844009238006	2.15560157534964	2.5684608226672205	3.68234054720721	4.97045579221942
5.68297517987837	5.93590365901523	6.4748149924499705	6.275991814614896	6.23293823861541
5.832863661529325	5.270712957883725	6.047045741830415	7.500096827790511	6.912940505006761
5.370677197397765	4.64007192748267	4.362038704767445	9.79622748511325	3.7797953238454447
3.2694047731681404	3.0824303963877404	3.400404053753363	7.68795203858015	4.26082556652032
4.80044403354205	6.16109827621448	5.73176740674129	6.8643795914568	6.25524764286454
1.6742158940226903	2.56301543606789	1.6441261160958198	1.89258552103614	1.6379991359326398
6.696701718376091	4.40932841006105	5.390329844866231	6.44108459356059	6.723981342409771
1.6652607113926803	2.17982759216831	1.76770998390982	2.47543831833144	2.0269308612124
1.62860839063857	2.32410814251694	1.6531231125398	1.85151712721686	1.43813799394549
2.553668590075385	2.50120247563557	1.793353325943505	2.86181887255359	2.037805137260915
3.58212753151442	2.47164978816247	1.8083595611431	1.57729605703829	3.5348124083011103
3.4606742499610705	3.87159223419237	5.07064925052732	3.1232555131336404	3.1701373020432704
1.6831008521490003	2.2648138576849406	1.58019951895071	1.80671093380461	1.42414119125252
1.570073536433855	2.411014411235015	1.4618725482965351	1.94159606519607	1.6182966215649448
5.435632042723055	3.4032076463648897	4.86486229785487	4.080669578939955	4.36017394249199
2.4758369096681467	2.4808003341497535	2.39195024364456	2.3216312359205467	2.7392834395096433
1.6971406374963003	2.49379654727086	1.79433021656964	4.62750394388428	3.6123145510732506
2.60226766568143	3.3015184182588264	2.8803087866705166	4.491141891856977	3.6774201519289527
6.955674506100941	6.245814308909865	6.577809521592075	6.755858741225776	6.408637913394296
5.177514744553741	5.31822243536231	5.914305677335	5.44842253915872	5.3826643478898
1.48663396452238	2.21165117767584	1.2991619329192299	1.7403589019769503	1.4579903716748401
3.4026934389795205	3.8519883571054305	4.12473972823448	5.25527567661173	5.00187331789253
3.8390166482338755	3.5393528334852746	3.162662004722215	4.128097743515365	3.61451955416824
6.061498276542698	6.003768927106996	6.844939609709495	5.811409194439232	6.174143698514125
5.452924320194571	5.852663839418011	5.809802067234081	6.19521397240061	6.4763053713578
6.167084778610701	2.9461704925093204	4.8850576606603	2.20152599048476	4.06450250181211
4.291684783447966	3.61689980076175	4.19898871030832	4.863825351958987	4.41763574374803
5.76555298381823	6.0011291099950945	6.041536375185254	6.642867840948685	5.7959265634895
7.13314700864124	6.560953448537235	6.867527493531425	6.32740042380672	6.59556457146248
1.5611244033924199	2.5751395933295598	1.40837557026946	1.971754500106945	1.6158853344359951
7.674413886944086	7.1885335174345	6.9777801039534	7.9700896073503	7.8906524036666905
2.65805180741982	4.18006110504194	5.2170208334023	2.69502096514427	4.45187960492528
2.634578128454115	2.74696619331491	2.7364319399998047	2.71692408256457	2.330016444268065
9.58358381730614	8.8428399804147	8.75666141124579	9.468727650884311	8.07794259611289
9.18462464783289	8.809584078050811	9.008751084074595	8.756693924802045	9.60379698814496
2.357339813472177	3.1381128670034037	3.3324034830946534	3.36835856265205	3.6335450436922336
10.62020261395194	10.621975769888504	10.81874609922015	10.251299852887291	10.365507101837673
1.78228057581845	2.5481059549758	1.76520311185907	2.19801324909973	1.6394866696245802
1.4606593034377402	2.42452741748581	1.2991619329192299	2.16182236954212	1.7447374547117203
8.745366956313005	8.444228161186395	8.849532355451766	8.113198120363627	8.884792666119889
3.06734248711028	3.8298844325952297	4.13922048764117	4.12687444234915	4.39504850018294
3.199869478904075	3.54598606032215	3.09066451533645	3.79995532200572	3.256457009093475
2.3557294488142353	2.314783806826215	2.6824940045837753	1.7846888624793351	2.293379452587825
1.450683859401405	2.18358650003797	1.32454367801511	1.6869185623943301	1.43035469110742
7.281494174479359	6.653922644154495	6.585170248627221	7.4615264056454205	6.829005316579975
4.70184899490701	4.49453391564775	4.318240001014066	4.540764605387309	5.38482058172089
5.403348665028631	4.6381039767333	5.016223321043745	5.207142194476139	5.0782969798995445
3.244808825588705	3.232709253990135	2.6757186378383597	4.081595135290345	3.757739430313115
8.15994042143924	6.715942638776801	7.0625770356862	6.87550870076831	7.096579295181961
7.651721671972451	7.78473436389075	8.68509807028669	5.25202990332727	6.74882451125234
2.1131667591242103	2.4580331799320447	2.442831286578925	1.709043704159825	4.866758092423366
1.85010779949534	3.17647886438916	1.7923863919225	1.61235317307517	3.29115161057743
1.6275933364170703	2.27204842641247	1.5236181704963203	1.86314311465688	1.84119394511789
1.693811157002355	2.45350154731354	1.48313845582369	2.4376821103323554	1.6364605692899903
2.3013671008392875	3.0551361764792127	1.8734419433358853	3.2039320159317675	2.4648610411823677
6.346339673931053	5.728047270414037	4.873333495126366	5.469126950507774	5.532038848662826
1.6078153987541	2.565295789409	1.5803138572792803	2.12960736712018	1.69397057352342
2.8607934777466504	3.2602315344172705	3.47866168578563	3.100019664464805	2.4605185598265846
10.495156556471901	9.902718817092275	10.045055035420026	10.09495760506574	9.87670419622671
3.7830590344945954	4.23124302479506	4.647046850590245	6.267248671836706	5.0184952401329
7.543822605031844	7.5379680519510925	8.02207718544927	7.4445332285851915	7.519112412030736
1.7622309299331098	2.5511622495772652	1.569424460333825	2.212823895218595	1.8974968442931504
6.655068644840711	6.180763181460785	7.598597378305492	5.771152912978556	5.402097523604275
2.707387376198325	2.562656816529595	2.940693970934155	4.70731137147051	2.553864417228305
5.489880528603865	5.242510764503406	5.744247592255105	5.1069683106099255	5.24688188598343
10.2268988707295	3.47889540720072	6.68540184559593	2.87181012442538	5.16004917985932
1.36895242678009	2.16532343490053	1.27904901485058	1.95846661021414	1.58907893909133
5.78124113708607	7.0546416766739	5.60083462033707	6.38814257561245	5.6984208743736
1.68738352802365	2.31193032337287	1.6076329809051502	1.8195636596855702	1.4561243763257603
1.61922851058522	2.31862945644874	1.5143696951466903	2.11644208608061	1.66477268349868
3.26419645860755	2.1293944100383606	1.73903355940356	2.31999937640889	2.62396498741931
10.540013695931302	11.3790307026318	11.3568233731862	10.4880937147289	11.652288421322302
1.6143250138403125	2.506305394924555	1.6103722116126251	2.1977125447201	1.5702716150398275
4.77306277154166	4.382288444449787	3.8751594820920965	3.983712485299223	7.0817452916130295
3.5386541695593032	3.3744964344638197	3.1451995966720503	3.152840652706363	3.613455471293013
5.67349626120057	5.62191736737824	5.69857790294693	5.50025847024354	6.1518151306296
6.2430319977446205	6.07621196292607	6.88664067599957	5.68678566120519	5.84568668454687
10.3927446900297	8.70563515259015	8.463209606048752	9.933176896206561	9.24355184076262
5.679166528590125	5.494044820729259	4.730027365268875	6.086929840100161	5.40543837692346
1.7849530113230803	2.5384250970603204	1.8010493671051602	1.95236213549718	1.58182124045386
3.0536091494663697	3.50892743219479	3.495671516447835	3.312809473060665	2.89804989880046
1.56789739406377	2.37653278262462	1.49130021630638	2.08492133028915	1.63070088226577
2.0152008232558	3.0486907123161098	1.4917873080393949	2.48363679221225	1.572196193824205
1.5649928758083447	2.4427170977996	1.5956643020348102	2.0231701108129303	1.8308437816337153
1.8007481081090697	2.44543175516976	1.7268565328165	2.04903479299426	1.59494383593075
